,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,highestAchievedSeasonTier,role,lane
7,8,True,0,2003,0,3151,3020,1056,3340,1,0,4,0,1,0,0,0,0,0,0,0,27318,15734,11321,262,0,6179,4350,1567,262,377,1,1949,1981,1981,14,15,4568,0,4498,70,5395,5025,1,0,85,4,0,0,68,10,1,0,5,2,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,272,222,0,8446,830,0,0,8473,14,0,0,8451,110,0,0,8126,387,0,0,8135,436,1,0,8400,8100,5005,5008,5002,,DUO_SUPPORT,NONE
8,9,True,1419,2031,3006,1036,0,0,3340,4,0,1,4,1,1,0,0,0,0,0,0,81431,516,69152,11763,0,2388,0,2039,349,6191,1,4644,15298,1738,15,0,10884,1432,9025,426,6121,4300,0,0,20,84,57,12,130,10,1,0,6,0,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,0,0,0,9111,135,100,0,9104,13,0,0,8299,19,0,0,8126,81,0,0,8135,2089,3,0,8000,8100,5005,5008,5001,,DUO_SUPPORT,NONE
9,10,True,1054,3146,0,1001,0,0,3340,5,1,2,3,1,2,551,0,0,0,0,0,37094,23378,13564,152,0,6728,4222,2353,152,1264,1,3232,0,0,8,1,8155,2571,5109,474,5558,4350,0,0,85,0,0,0,28,10,2,0,6,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,147,0,0,8009,320,50,0,9105,15,20,0,8014,126,0,0,8139,331,0,0,8135,465,5,0,8000,8100,5008,5008,5003,,DUO_SUPPORT,NONE
0,1,True,3041,0,3020,0,1402,3100,3340,6,4,3,5,1,1,522,0,0,0,0,0,121444,104654,11548,5241,0,10362,9437,302,622,7361,1,9172,8918,0,15,9,17168,5054,12084,30,8493,8110,0,0,9,124,81,20,262,13,0,0,8,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,988,0,0,8143,480,0,0,8138,18,0,0,8105,13,4,0,8347,0,0,0,8304,12,0,0,8100,8300,5008,5008,5002,,NONE,JUNGLE
1,2,True,2033,3152,1026,1082,3057,3020,3364,1,2,3,0,1,0,754,0,0,0,0,0,88057,60475,22129,5453,0,4513,2349,1973,190,820,1,5556,4343,2030,14,6,11723,5315,6284,124,8146,6500,0,0,170,8,0,4,197,14,2,0,7,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,501,0,0,8143,193,0,0,8138,8,0,0,8135,967,3,0,8009,549,400,0,9105,20,20,0,8100,8000,5005,5008,5003,,DUO,MIDDLE
2,3,True,3190,1031,3067,3117,2055,3857,3364,2,2,5,0,1,0,895,0,0,0,0,0,12941,4759,3649,4533,0,3573,2467,624,482,776,4,9926,1369,551,41,23,7781,3876,3749,156,6063,5750,0,0,29,0,0,0,46,11,5,0,12,6,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,178,0,0,8463,502,0,0,8429,51,18,15,8451,139,0,0,8321,0,0,0,8347,0,0,0,8400,8300,5007,5002,5001,,DUO_SUPPORT,BOTTOM
3,4,True,3179,2033,3142,3134,3006,1028,3363,3,2,5,2,2,1,537,1,0,0,0,0,94638,4636,86463,3538,0,17603,1701,15902,0,734,1,3467,8140,2310,25,22,7585,3523,3855,206,9201,8325,0,0,181,0,0,0,242,12,3,0,11,8,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1227,0,0,8226,250,704,0,8210,0,0,0,8237,481,0,0,8304,10,3,0,8345,3,0,0,8200,8300,5008,5008,5002,,DUO_CARRY,BOTTOM
4,5,True,1054,3077,3111,3068,3091,3052,3340,10,1,2,9,2,1,314,1,0,0,0,0,106153,46851,56386,2915,0,16920,5661,10404,854,2598,1,14938,5575,4885,9,24,16049,6950,8698,400,11464,9975,3,0,164,5,4,0,237,15,0,0,5,3,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1692,938,754,9111,1196,240,0,9104,18,20,0,8299,556,0,0,8275,8,0,0,8234,6561,0,0,8000,8200,5005,5003,5003,,DUO,MIDDLE
5,6,False,2033,3152,3157,3020,0,0,3340,2,7,1,2,2,1,366,1,0,0,0,0,58107,49777,6730,1600,0,8461,8234,227,0,5156,1,11269,0,0,9,9,19110,5445,12902,762,7453,7000,0,0,130,1,1,0,165,12,0,0,6,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,375,0,0,8009,428,300,0,9105,0,0,0,8014,285,0,0,8345,3,0,0,8352,210,1470,888,8000,8300,5007,5008,5002,,SOLO,TOP
6,7,False,2055,2033,3152,3165,3111,1052,3364,2,3,7,0,1,0,766,0,0,0,0,0,104356,96062,4944,3350,0,9894,9447,446,0,0,0,14685,349,349,19,23,13632,3481,9734,416,8660,8335,1,0,164,4,4,0,54,14,6,0,9,2,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,224,0,0,8401,221,0,0,8473,481,0,0,8451,175,0,0,8275,6,0,0,8210,0,0,0,8400,8200,5008,5003,5003,,SOLO,MIDDLE
7,8,False,3222,3117,3916,3859,0,0,3364,2,4,6,0,1,0,756,0,0,0,0,0,21153,15429,3076,2647,0,3465,2604,448,412,1047,2,5750,1174,762,37,16,9478,2469,6657,350,5655,5500,0,0,36,0,0,0,65,10,4,0,18,8,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,569,0,0,8463,119,0,0,8473,618,0,0,8242,6,0,0,8345,3,0,0,8410,56,0,0,8400,8300,5007,5003,5001,,DUO_SUPPORT,BOTTOM
8,9,False,3101,2031,3057,3158,1054,3042,3363,1,6,3,0,1,0,651,0,0,0,0,0,76600,9205,65675,1720,0,7736,3102,4634,0,960,3,3231,2330,2330,5,0,13138,7503,5015,620,7706,6175,1,0,173,8,8,0,0,11,1,0,6,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,0,0,0,8009,821,400,0,9103,0,0,0,8014,29,0,0,8226,250,490,0,8210,0,0,0,8000,8200,5005,5008,5002,,DUO_CARRY,BOTTOM
9,10,False,1412,2031,3179,3047,3123,1036,3364,4,2,2,3,1,1,1020,0,0,0,0,0,124603,4183,110888,9532,0,6240,283,5453,504,3923,1,5410,20710,745,26,6,10842,3833,7008,0,8346,7575,0,0,33,101,62,5,269,12,2,0,4,6,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,7,0,0,8275,13,0,0,8210,0,0,0,8232,5,0,0,9111,250,120,0,9104,15,0,0,8200,8000,5005,5008,5003,,NONE,JUNGLE
0,1,True,3193,3857,3107,3109,3117,2055,3364,2,9,28,0,1,0,543,0,0,0,0,0,26220,14227,7555,4437,0,8480,6139,1068,1272,6223,5,43722,3459,540,72,47,33856,8188,24789,879,10059,9735,0,0,29,4,0,0,129,16,13,0,37,9,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,531,0,0,8463,1896,0,0,8473,972,0,0,8451,186,0,0,8313,0,0,0,8345,3,0,0,8400,8300,5007,5008,5002,,DUO_SUPPORT,MIDDLE
1,2,True,3146,3042,3047,3078,3147,3072,3363,17,11,13,3,2,5,313,1,0,0,0,0,231789,40396,174746,16645,0,40465,11370,26203,2891,4075,3,24687,34834,9207,23,12,29637,6775,21727,1134,19248,18683,3,1,210,28,16,4,182,17,0,0,8,2,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,596,0,0,8009,11576,500,0,9103,21,20,0,8014,1055,0,0,8226,250,1728,0,8210,0,0,0,8000,8200,5008,5008,5003,,DUO_SUPPORT,MIDDLE
2,3,True,3157,3152,3020,3165,3285,3211,3364,19,1,18,12,2,2,1756,3,0,0,0,0,193554,157403,15543,20607,0,42790,29544,1111,12134,13547,1,21618,12345,1424,26,103,32172,12627,18185,1359,17709,16350,0,0,215,20,20,0,712,18,4,0,7,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2721,0,0,8226,250,1182,0,8210,20,0,0,8237,706,0,0,8304,9,0,0,8345,3,0,0,8200,8300,5008,5003,5003,,DUO,MIDDLE
3,4,True,3053,3071,3812,3047,3065,1038,3364,13,10,14,3,2,4,537,1,0,0,0,0,151001,0,147709,3291,0,31014,0,30442,571,29838,1,73066,5882,2987,18,21,58827,14672,32893,11260,16138,15650,1,0,148,30,16,5,184,18,0,0,7,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1451,0,0,9111,2386,540,0,9105,17,30,0,8299,1325,0,0,8139,1743,0,0,8135,2993,5,0,8000,8100,5008,5008,5002,,DUO_SUPPORT,MIDDLE
4,5,True,3142,3814,3147,1400,0,3006,3364,9,15,13,2,1,3,304,0,0,0,0,0,155910,7568,142121,6219,0,19905,1008,17394,1501,11604,1,21879,21040,2574,47,28,36961,11352,24811,798,13289,13025,1,0,29,114,84,8,378,16,6,0,7,11,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,17,0,0,8275,25,0,0,8234,11466,0,0,8232,4,10,0,9111,861,440,0,9104,12,30,0,8200,8000,5005,5008,5002,,NONE,JUNGLE
5,6,False,1058,3157,1058,3285,3020,3165,3364,10,9,9,5,1,1,667,0,0,0,0,0,132940,111218,17654,4066,0,39181,31994,3120,4066,8010,1,14383,1547,880,21,28,31100,11781,17933,1385,13929,15125,1,0,170,12,12,0,43,17,7,0,9,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,2264,0,0,8139,1641,0,0,8138,30,0,0,8135,4724,5,0,8345,3,0,0,8352,350,1877,1137,8100,8300,5008,5008,5002,,SOLO,MIDDLE
6,7,False,1412,3508,3086,3046,3031,3006,3364,14,12,8,5,3,4,403,1,1,0,0,0,229096,28004,184106,16985,1425,48181,7348,36468,4365,20182,18,24924,40064,1413,43,13,37576,7562,28212,1801,16045,16050,1,0,37,146,74,30,237,17,13,0,14,9,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,3,0,0,9111,1603,440,0,9104,9,30,0,8014,941,0,0,8275,26,0,0,8232,7,10,0,8000,8200,5005,5008,5002,,NONE,JUNGLE
7,8,False,3860,3193,3109,0,3050,3117,3364,2,15,20,2,1,1,384,0,0,0,0,0,31783,14342,6600,10839,0,9871,6016,2175,1679,1372,5,52232,937,751,66,57,34090,10144,17327,6618,9431,9000,0,0,34,0,0,0,110,14,6,0,32,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,824,0,0,8463,1806,0,0,8473,1069,0,0,8242,10,0,0,8316,622,0,0,8347,0,0,0,8400,8300,5005,5002,5002,,SOLO,BOTTOM
8,9,False,3033,3026,3031,3006,3094,3046,3363,10,13,13,5,3,2,326,2,1,0,0,0,217432,6816,205806,4809,1378,42640,4130,34983,3526,4815,4,16868,11600,4618,14,29,32386,11748,18843,1795,16718,16250,2,0,219,18,14,0,107,17,0,0,9,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1827,0,0,9111,401,460,0,9103,23,0,0,8014,797,0,0,8275,10,0,0,8236,28,0,0,8000,8200,5005,5008,5002,,DUO,TOP
9,10,False,3508,3812,3123,3047,1031,3071,3340,10,11,5,6,2,3,664,1,0,0,0,0,169324,86,165580,3657,794,20674,86,19650,937,6423,1,45748,11230,591,4,30,33886,8055,18301,7528,14922,14220,0,0,165,38,13,0,147,17,0,0,1,1,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,949,0,0,9111,1150,300,0,9104,17,40,0,8299,698,0,0,8304,10,3,0,8347,0,0,0,8000,8300,5008,5008,5002,,DUO,TOP
0,1,False,1056,2003,0,3020,3285,0,3363,2,3,0,2,1,1,511,0,0,0,0,0,49241,36914,6991,5335,0,4393,3787,496,110,318,1,2298,1253,1253,8,12,6119,4067,1921,130,5597,4975,0,0,96,0,0,0,13,10,1,0,6,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,471,0,0,8226,250,281,0,8210,0,0,0,8236,8,0,0,8321,2,0,0,8347,0,0,0,8200,8300,5007,5008,5002,,DUO_SUPPORT,NONE
1,2,False,3153,2031,3006,0,1055,0,3340,1,3,2,0,1,0,624,0,0,0,0,0,43567,1276,38902,3389,0,5986,657,5299,29,714,1,3051,2047,723,6,1,7808,2854,4830,123,5179,4825,0,0,118,0,0,0,9,8,1,0,3,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,626,436,190,9111,123,60,0,9104,0,0,0,8014,91,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,,DUO,NONE
2,3,False,1402,2031,3020,3067,1082,0,3364,2,3,1,2,1,1,439,0,0,0,0,0,61105,43454,12847,4803,0,3383,2685,360,336,4432,1,4788,4412,0,18,8,11871,2687,8950,234,5234,5050,0,0,17,80,44,8,256,9,2,0,3,4,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,111,0,0,8009,177,300,0,9105,0,0,0,8299,59,0,0,8275,10,0,0,8237,86,0,0,8000,8200,5005,5008,5003,,DUO_SUPPORT,NONE
3,4,False,2031,3044,1054,1028,1029,1001,3340,0,8,2,0,0,0,208,0,0,0,0,0,37059,0,33534,3524,0,4622,0,4272,349,379,1,6889,294,294,9,9,12772,2683,10070,18,3653,3025,0,0,57,0,0,0,41,9,1,0,5,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,181,0,0,9111,0,40,0,9105,0,0,0,8299,286,0,0,8275,5,0,0,8234,4173,0,0,8000,8200,5005,5008,5002,,DUO_SUPPORT,NONE
4,5,False,3859,2031,3067,1029,1056,3117,3364,1,3,3,0,1,0,444,0,0,0,0,0,11959,4164,3972,3822,0,3421,2081,821,518,0,0,5664,642,197,12,11,6468,3523,2815,130,3638,3300,0,0,28,0,0,0,93,8,2,0,6,2,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,126,4,0,8126,156,0,0,8120,1,8,3,8106,2,0,0,8226,250,50,0,8236,8,0,0,8100,8200,5007,5002,5002,,DUO_SUPPORT,NONE
5,6,True,3152,0,0,1056,3010,3111,3364,6,0,2,6,2,1,0,2,0,0,0,0,56947,53342,2035,1570,0,6648,6460,188,0,90,1,6914,614,614,15,20,5212,1446,3706,60,6754,5525,0,0,116,0,0,0,57,11,3,0,6,3,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,434,0,0,8401,149,0,0,8473,212,0,0,8451,136,0,0,8275,3,0,0,8210,0,0,0,8400,8200,5008,5008,5003,,DUO_SUPPORT,NONE
6,7,True,2031,3004,3006,1055,1037,1042,3363,1,1,7,0,1,0,314,0,0,0,0,0,47496,3526,40965,3005,0,5489,1448,4041,0,786,1,2132,990,990,7,0,4067,938,3112,16,5790,5400,0,0,120,0,0,0,0,9,1,0,5,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,31,93,0,8139,275,0,0,8138,9,0,0,8135,339,3,0,8009,955,500,0,9103,0,0,0,8100,8000,5005,5008,5002,,DUO_SUPPORT,NONE
7,8,True,0,2031,1033,2422,1413,0,3364,2,0,7,2,1,1,0,0,0,0,0,0,61513,41988,11479,8045,0,4398,3722,511,165,14052,4,6821,9324,0,8,15,12987,2519,9951,517,4890,3250,0,0,9,58,47,4,241,9,2,0,3,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,355,0,0,8463,197,0,0,8429,22,13,13,8453,983,35,0,8304,9,4,5,8347,0,0,0,8400,8300,5007,5002,5001,,DUO_SUPPORT,NONE
8,9,True,3071,3047,1036,3123,1055,1036,3364,8,2,5,6,1,1,551,0,0,0,0,0,72972,5195,54437,13340,0,12564,2162,10401,0,0,0,4337,3818,3818,4,4,8744,1690,6688,365,7836,6350,1,0,121,0,0,0,51,12,0,0,3,0,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,850,480,369,9101,96,61,0,9104,12,0,0,8014,343,0,0,8275,4,0,0,8233,5,0,0,8000,8200,5005,5008,5002,,DUO_SUPPORT,NONE
9,10,True,3109,2031,3859,2055,3117,0,3364,3,3,7,2,2,1,304,1,0,0,0,0,12387,3437,3916,5033,0,2883,1571,842,470,73,1,6580,835,835,9,19,5769,2618,2696,454,4410,4000,0,0,18,0,0,0,84,8,2,0,7,1,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1043,0,0,8446,265,0,0,8473,248,0,0,8451,97,0,0,8345,3,0,0,8410,38,0,0,8400,8300,5007,5002,5001,,DUO_SUPPORT,NONE
0,1,False,3111,2421,1033,2055,3109,3860,3364,0,9,7,0,0,0,452,0,0,0,0,0,21963,4586,6743,10634,0,5104,2597,1724,782,870,4,18016,2232,61,48,29,20898,11538,6073,3287,5883,6125,0,0,40,0,0,0,53,11,3,0,16,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,357,0,0,8463,789,0,0,8473,438,0,0,8451,148,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5003,5001,,DUO_SUPPORT,BOTTOM
1,2,False,2031,3157,3152,3916,3158,1026,3340,2,6,1,0,1,0,567,0,0,0,0,0,95452,79141,14831,1480,0,15117,13676,1440,0,13537,1,11863,3320,3320,15,2,26920,15767,8549,2603,9213,9100,2,0,198,0,0,0,52,14,0,0,8,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,14,0,0,8275,6,0,0,8210,16,0,0,8236,24,0,0,8304,12,0,0,8347,0,0,0,8200,8300,5007,5002,5002,,SOLO,TOP
2,3,False,3147,3142,3123,3111,0,3814,3340,11,8,4,4,2,2,605,1,0,0,0,0,107694,4828,101306,1560,0,27609,1053,25650,906,6351,1,16856,2590,2346,16,31,27428,14867,11536,1025,12251,11325,0,0,136,8,8,0,212,14,3,0,10,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2033,0,0,9111,750,300,0,9104,14,20,0,8014,697,0,0,8139,1466,0,0,8135,1889,5,0,8000,8100,5008,5008,5003,,SOLO,MIDDLE
3,4,False,1400,2031,3117,3142,3067,1028,3340,2,6,4,0,1,0,839,0,0,0,0,0,125083,5804,113096,6182,0,7713,64,7209,440,9635,1,12210,10985,192,14,11,25935,11248,13824,863,8104,7875,1,0,13,121,91,0,218,12,0,0,5,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,340,0,0,8143,187,0,0,8138,7,0,0,8105,13,4,0,8275,16,0,0,8236,14,0,0,8100,8200,5005,5008,5002,,NONE,JUNGLE
4,5,False,3094,3042,3006,3124,0,0,3340,4,7,5,2,1,1,596,0,0,0,0,0,100230,10015,83976,6239,189,16894,4305,12589,0,3957,3,7549,3309,48,9,0,17919,10285,6900,734,9987,9700,0,0,184,0,0,0,0,14,0,0,5,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,61,84,0,8139,882,0,0,8138,10,0,0,8135,1766,5,0,8009,2480,500,0,9103,0,0,0,8100,8000,5005,5008,5002,,DUO_CARRY,BOTTOM
5,6,True,3153,3086,3123,1055,3124,3006,3363,7,2,9,4,1,2,841,0,0,0,0,0,102753,2328,78532,21892,426,18755,746,13417,4591,1483,1,4059,18235,6698,17,9,11629,4070,7238,320,11700,10375,2,1,165,12,0,4,21,14,1,0,7,1,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1410,858,552,9111,661,320,0,9104,15,30,0,8014,300,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,,DUO_CARRY,BOTTOM
6,7,True,3107,1057,2420,3860,1031,3047,3363,2,4,15,0,1,0,492,0,0,0,0,0,40175,33462,2943,3769,0,9762,8661,436,664,2759,4,19401,2926,1063,51,33,16562,2205,14097,260,7669,6245,1,0,26,0,0,0,68,13,3,0,23,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,182,0,0,8401,284,0,0,8473,451,0,0,8242,7,0,0,8275,7,0,0,8233,12,40,0,8400,8200,5008,5008,5002,,DUO_SUPPORT,BOTTOM
7,8,True,3156,3047,3068,1029,1029,0,3340,4,3,4,2,1,1,1089,0,0,0,0,0,112078,78046,33109,922,0,19075,14772,3381,922,3860,1,20356,9367,4600,26,1,20338,8777,11225,336,10466,8750,3,0,156,0,0,0,4,15,4,0,11,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,703,0,0,9111,444,160,0,9105,19,40,0,8299,436,0,0,8139,738,0,0,8135,2627,4,0,8000,8100,5007,5002,5002,,SOLO,TOP
8,9,True,1402,3152,3157,3020,3089,1026,3364,18,5,7,8,3,2,666,3,1,0,0,0,197551,153663,24719,19169,0,28947,25892,787,2267,27547,1,32557,33448,2381,25,30,45491,7750,36601,1140,15764,13750,1,0,34,153,108,9,477,16,2,0,7,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1342,0,0,9111,1808,500,0,9105,14,10,0,8299,1047,0,0,8139,996,0,0,8135,8780,5,0,8000,8100,5005,5008,5001,,NONE,JUNGLE
9,10,True,3905,3030,1028,1056,1082,3158,3340,5,5,14,2,1,2,413,0,0,0,0,0,97947,83294,14082,569,0,13668,11677,1923,68,4988,4,6189,3643,1338,28,32,13683,1906,11705,72,10276,7700,1,0,139,4,4,0,355,16,2,0,9,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,27,0,0,8304,11,1,5,8316,4035,0,0,8347,0,0,0,8226,250,709,0,8210,40,0,0,8300,8200,5005,5008,5002,,SOLO,MIDDLE
0,1,True,3373,3387,2421,1057,3047,1029,3340,1,1,16,0,1,0,910,0,0,0,0,0,83548,39122,38955,5470,0,8548,5067,3376,105,1742,2,15635,3879,517,22,30,11293,2496,8555,242,8629,8570,1,0,147,4,0,1,401,14,2,0,9,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8360,9,0,0,8304,9,4,5,8345,3,0,0,8347,0,0,0,8473,377,0,0,8451,186,0,0,8300,8400,5007,5002,5002,,DUO,MIDDLE
1,2,True,3157,2031,3020,1402,3116,1028,3330,8,3,14,4,2,2,636,2,0,0,0,0,129007,110259,8975,9772,0,17308,15728,620,960,14928,1,14023,19415,887,23,50,23487,5862,16988,636,10292,9650,2,0,34,95,79,0,641,14,0,0,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,425,0,0,8143,367,0,0,8120,0,6,3,8134,28,5,0,8232,5,30,0,8275,17,0,0,8100,8200,5008,5008,5002,,NONE,JUNGLE
2,3,True,1055,1018,3009,3094,3371,1038,3340,13,6,8,4,2,4,289,2,0,0,0,0,145641,5958,132976,6706,1289,19885,1924,17382,578,1915,2,6063,7865,4511,15,18,16355,6121,9957,276,12556,10225,1,1,160,8,4,4,85,14,1,0,8,3,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1562,22,0,8126,456,0,0,8138,18,0,0,8105,16,5,0,8009,2410,500,0,8014,507,0,0,8100,8000,5005,5008,5002,,DUO_CARRY,BOTTOM
3,4,True,2421,3040,3108,3853,2055,3020,3364,2,5,16,0,1,0,582,0,0,0,0,0,49243,46220,2706,316,0,8978,8242,419,316,6802,3,5620,4992,2728,43,15,14556,3801,10446,308,7791,6600,2,0,45,4,0,0,129,13,4,0,10,9,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,969,311,0,8226,250,678,0,8210,0,0,0,8236,24,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5008,5008,5002,,DUO_SUPPORT,BOTTOM
4,5,True,3812,3071,2055,1037,3047,3052,3363,8,3,3,4,2,2,391,1,0,0,0,0,99521,463,96498,2559,0,16547,203,16157,186,7793,1,18731,4227,2718,20,22,19263,3434,13575,2252,11203,10725,0,0,157,5,0,1,215,14,4,0,9,2,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,120,0,0,9111,434,220,0,9103,0,0,0,8014,395,0,0,8473,996,0,0,8453,676,6,0,8000,8400,5005,5008,5002,,DUO,MIDDLE
5,6,False,1055,2055,3087,3031,1036,3006,3363,3,7,3,2,1,1,377,0,0,0,0,0,121242,24991,89703,6547,515,15212,2605,12008,597,3028,1,15532,0,0,22,24,17738,7943,9637,158,8923,9100,0,0,167,8,8,0,93,14,6,0,12,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,410,0,0,9111,361,120,0,9104,20,20,0,8014,284,0,0,8139,1025,0,0,8135,1470,4,0,8000,8100,5005,5008,5003,,SOLO,MIDDLE
6,7,False,3020,3191,3165,1402,0,0,3340,4,6,5,2,1,1,489,0,0,0,0,0,93404,66791,21980,4632,0,10518,8826,933,757,7531,1,13448,2359,0,20,22,22455,7146,14597,711,8964,8000,0,0,25,92,67,0,297,12,2,0,8,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,565,0,0,8143,328,0,0,8138,18,0,0,8105,13,4,0,8234,8855,0,0,8232,4,0,0,8100,8200,5008,5008,5002,,NONE,JUNGLE
7,8,False,2033,3078,3111,3052,1028,1037,3340,2,5,0,0,1,0,747,0,0,0,0,0,100627,24867,70575,5184,0,6262,1817,4067,377,1287,1,12818,6907,6907,10,11,20846,4963,15398,484,8344,7808,1,0,166,0,0,0,125,13,0,0,5,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,185,0,0,8009,268,200,0,9105,0,0,0,8299,298,0,0,8444,994,0,0,8453,298,0,0,8000,8400,5008,5008,5002,,SOLO,TOP
