,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
0,{3414944418},1,Fail,True,False,False,False,False,True
1,{3414944418},2,Win,False,True,True,False,True,False
0,{3414944425},1,Fail,True,True,False,False,False,False
1,{3414944425},2,Win,False,False,True,True,True,True
0,{3414944432},1,Fail,True,True,False,False,False,False
1,{3414944432},2,Win,False,False,True,True,True,True
0,{3414944433},1,Fail,True,True,False,False,False,True
1,{3414944433},2,Win,False,False,True,True,True,False
0,{3414944442},1,Win,True,True,True,False,True,True
1,{3414944442},2,Fail,False,False,False,False,False,False
0,{3414944453},1,Win,True,True,True,False,False,False
1,{3414944453},2,Fail,False,False,False,False,True,True
0,{3414944475},1,Fail,True,True,False,False,False,False
1,{3414944475},2,Win,False,False,True,False,True,False
0,{3414944481},1,Win,True,True,True,False,True,True
1,{3414944481},2,Fail,False,False,False,False,False,False
0,{3414944482},1,Win,False,False,True,True,True,False
1,{3414944482},2,Fail,True,True,False,False,False,False
0,{3414944487},1,Win,True,True,True,True,True,True
1,{3414944487},2,Fail,False,False,False,False,False,False
0,{3414944495},1,Fail,True,False,False,False,True,False
1,{3414944495},2,Win,False,True,True,False,False,True
0,{3414944510},1,Fail,True,False,False,False,True,True
1,{3414944510},2,Win,False,True,True,True,False,False
0,{3414944513},1,Fail,False,False,False,False,False,True
1,{3414944513},2,Win,True,True,True,False,True,False
0,{3414944522},1,Win,False,True,True,True,True,False
1,{3414944522},2,Fail,True,False,False,False,False,False
0,{3414944530},1,Fail,True,False,False,False,True,False
1,{3414944530},2,Win,False,True,True,True,False,True
0,{3414944534},1,Fail,False,False,False,False,False,True
1,{3414944534},2,Win,True,True,True,False,True,False
0,{3414944535},1,Win,False,True,True,False,True,False
1,{3414944535},2,Fail,True,False,False,False,False,True
0,{3414944550},1,Win,False,True,True,True,False,False
1,{3414944550},2,Fail,True,False,False,False,True,True
0,{3414944551},1,Win,True,True,False,False,False,True
1,{3414944551},2,Fail,False,False,False,False,True,False
0,{3414944570},1,Fail,False,False,False,False,True,False
1,{3414944570},2,Win,True,True,True,True,False,True
0,{3414944584},1,Win,True,True,True,True,True,False
1,{3414944584},2,Fail,False,False,False,False,False,True
0,{3414944585},1,Win,True,True,True,True,True,True
1,{3414944585},2,Fail,False,False,False,False,False,False
0,{3414944597},1,Fail,False,True,False,False,False,True
1,{3414944597},2,Win,True,False,False,True,True,False
0,{3414944627},1,Win,True,True,False,False,True,True
1,{3414944627},2,Fail,False,False,False,False,False,False
0,{3414944628},1,Win,True,True,True,False,True,True
1,{3414944628},2,Fail,False,False,False,False,False,False
0,{3414944637},1,Fail,False,True,False,False,False,False
1,{3414944637},2,Win,True,False,True,True,True,True
0,{3414944638},1,Fail,False,False,False,False,True,False
1,{3414944638},2,Win,True,True,True,True,False,False
0,{3414944639},1,Fail,False,False,True,False,False,True
1,{3414944639},2,Win,True,True,False,True,True,False
0,{3414944668},1,Win,False,True,True,False,True,True
1,{3414944668},2,Fail,True,False,False,False,False,False
0,{3414944676},1,Fail,True,False,False,False,False,False
1,{3414944676},2,Win,False,True,False,False,True,True
0,{3414944690},1,Win,True,False,False,False,True,False
1,{3414944690},2,Fail,False,True,True,True,False,True
0,{3414944701},1,Fail,True,False,False,False,False,False
1,{3414944701},2,Win,False,True,True,False,True,True
0,{3414944704},1,Win,True,True,True,False,True,True
1,{3414944704},2,Fail,False,False,False,False,False,False
0,{3414944707},1,Fail,False,False,True,False,False,False
1,{3414944707},2,Win,True,True,False,True,True,True
0,{3414944708},1,Win,False,True,True,True,True,False
1,{3414944708},2,Fail,True,False,False,False,False,True
0,{3414944730},1,Win,False,True,True,True,False,True
1,{3414944730},2,Fail,True,False,False,False,True,False
0,{3414944744},1,Fail,False,False,False,False,True,False
1,{3414944744},2,Win,True,True,True,False,False,True
0,{3414944753},1,Fail,False,True,False,False,True,True
1,{3414944753},2,Win,True,False,True,True,False,False
0,{3414944764},1,Fail,False,False,False,True,False,True
1,{3414944764},2,Win,True,True,True,False,True,False
0,{3414944772},1,Fail,False,False,False,False,False,False
1,{3414944772},2,Win,True,True,True,False,True,True
0,{3414944773},1,Win,False,False,False,False,True,False
1,{3414944773},2,Fail,True,True,True,True,False,True
0,{3414944780},1,Fail,False,False,False,False,False,False
1,{3414944780},2,Win,True,True,True,False,True,False
0,{3414944787},1,Fail,True,True,False,False,True,True
1,{3414944787},2,Win,False,False,True,True,False,False
0,{3414944801},1,Fail,False,False,False,False,False,False
1,{3414944801},2,Win,True,True,True,True,True,True
0,{3414944831},1,Win,False,True,True,True,False,True
1,{3414944831},2,Fail,True,False,False,False,True,False
0,{3414944832},1,Win,True,True,True,False,True,True
1,{3414944832},2,Fail,False,False,False,False,False,False
0,{3414944867},1,Win,True,True,False,False,True,True
1,{3414944867},2,Fail,False,False,False,False,False,False
0,{3414944871},1,Win,False,True,False,False,True,False
1,{3414944871},2,Fail,True,False,False,False,False,True
0,{3414944899},1,Win,False,False,True,False,False,False
1,{3414944899},2,Fail,True,True,False,False,True,True
0,{3414944907},1,Fail,False,True,False,False,False,True
1,{3414944907},2,Win,True,False,True,True,True,False
0,{3414944924},1,Win,True,False,True,True,False,True
1,{3414944924},2,Fail,False,True,False,False,True,False
0,{3414944925},1,Win,True,False,True,True,False,False
1,{3414944925},2,Fail,False,True,False,False,True,True
0,{3414944930},1,Fail,False,False,False,False,False,True
1,{3414944930},2,Win,True,True,True,True,True,False
0,{3414944937},1,Fail,False,False,False,False,False,False
1,{3414944937},2,Win,True,True,True,True,True,True
0,{3414944942},1,Win,False,True,True,True,False,False
1,{3414944942},2,Fail,True,False,False,False,True,True
0,{3414944946},1,Win,False,True,True,False,True,False
1,{3414944946},2,Fail,True,False,False,False,False,True
0,{3414944953},1,Fail,False,False,False,False,False,True
1,{3414944953},2,Win,True,True,True,False,True,False
0,{3414944961},1,Fail,True,True,True,False,False,True
1,{3414944961},2,Win,False,False,False,True,True,False
0,{3414944971},1,Fail,False,False,False,False,False,False
1,{3414944971},2,Win,True,True,True,False,True,True
0,{3414944989},1,Fail,False,True,False,False,False,True
1,{3414944989},2,Win,True,False,False,True,True,False
0,{3414944991},1,Fail,False,False,False,False,True,False
1,{3414944991},2,Win,True,True,True,False,False,True
0,{3414945020},1,Win,True,True,True,True,True,True
1,{3414945020},2,Fail,False,False,False,False,False,False
0,{3414945023},1,Win,True,True,True,False,False,False
1,{3414945023},2,Fail,False,False,False,False,True,False
0,{3414945047},1,Win,False,False,True,True,True,False
1,{3414945047},2,Fail,True,True,False,False,False,True
0,{3414945057},1,Fail,False,False,False,False,False,False
1,{3414945057},2,Win,True,True,True,False,True,True
0,{3414945059},1,Fail,True,True,False,False,False,True
1,{3414945059},2,Win,False,False,True,True,True,False
0,{3414945066},1,Fail,False,True,False,True,False,False
1,{3414945066},2,Win,True,False,True,False,True,True
0,{3414945075},1,Win,False,True,True,False,True,True
1,{3414945075},2,Fail,True,False,False,False,False,False
0,{3414945079},1,Fail,False,False,False,False,False,False
1,{3414945079},2,Win,True,True,True,False,True,True
0,{3414945081},1,Fail,True,True,False,False,True,False
1,{3414945081},2,Win,False,False,True,True,False,True
0,{3414945089},1,Win,True,True,True,False,True,False
1,{3414945089},2,Fail,False,False,False,False,False,True
0,{3414945092},1,Win,True,False,True,True,False,False
1,{3414945092},2,Fail,False,True,False,False,True,True
0,{3414945124},1,Win,True,True,True,True,True,True
1,{3414945124},2,Fail,False,False,False,False,False,False
0,{3414945125},1,Fail,True,False,False,False,False,True
1,{3414945125},2,Win,False,True,True,True,True,False
0,{3414945130},1,Win,False,False,True,False,False,False
1,{3414945130},2,Fail,True,True,False,False,True,True
0,{3414945138},1,Fail,True,False,False,False,False,True
1,{3414945138},2,Win,False,True,True,False,True,False
0,{3414945139},1,Fail,False,False,False,False,True,False
1,{3414945139},2,Win,True,True,True,True,False,True
0,{3414945148},1,Fail,False,False,False,False,True,False
1,{3414945148},2,Win,True,True,True,True,False,True
0,{3414945159},1,Win,True,True,True,True,True,False
1,{3414945159},2,Fail,False,False,False,False,False,True
0,{3414945162},1,Win,True,True,True,True,True,False
1,{3414945162},2,Fail,False,False,False,False,False,True
0,{3414945180},1,Win,False,True,True,False,False,True
1,{3414945180},2,Fail,True,False,False,True,True,False
0,{3414945189},1,Fail,True,False,False,False,False,False
1,{3414945189},2,Win,False,True,True,True,True,True
0,{3414945195},1,Fail,False,False,False,False,True,False
1,{3414945195},2,Win,True,True,True,True,False,True
0,{3414945202},1,Fail,True,False,False,False,True,True
1,{3414945202},2,Win,False,True,False,False,False,False
0,{3414945203},1,Fail,True,False,False,False,False,True
1,{3414945203},2,Win,False,True,True,False,True,False
0,{3414945206},1,Fail,True,False,False,True,True,False
1,{3414945206},2,Win,False,True,True,False,False,True
0,{3414945207},1,Win,False,True,True,False,False,False
1,{3414945207},2,Fail,True,False,False,False,True,True
0,{3414945208},1,Fail,True,False,False,False,False,False
1,{3414945208},2,Win,False,True,True,False,True,True
0,{3414945211},1,Fail,True,True,False,False,False,False
1,{3414945211},2,Win,False,False,True,True,True,True
0,{3414945233},1,Fail,True,False,False,False,False,False
1,{3414945233},2,Win,False,True,True,False,True,True
0,{3414945234},1,Win,False,True,True,False,True,True
1,{3414945234},2,Fail,True,False,False,False,False,False
0,{3414945250},1,Fail,False,True,False,False,False,True
1,{3414945250},2,Win,True,False,True,True,True,False
0,{3414945251},1,Win,False,False,False,True,True,False
1,{3414945251},2,Fail,True,True,True,False,False,True
0,{3414945252},1,Fail,False,False,False,False,False,False
1,{3414945252},2,Win,True,True,True,True,True,True
0,{3414945256},1,Win,True,True,False,False,True,True
1,{3414945256},2,Fail,False,False,False,False,False,False
0,{3414945258},1,Win,True,False,False,True,True,False
1,{3414945258},2,Fail,False,True,True,False,False,True
0,{3414945259},1,Win,False,False,False,False,False,False
1,{3414945259},2,Fail,True,False,False,False,False,False
0,{3414945271},1,Fail,True,False,False,False,False,False
1,{3414945271},2,Win,False,True,False,True,True,True
0,{3414945276},1,Win,True,True,True,True,True,True
1,{3414945276},2,Fail,False,False,False,False,False,False
0,{3414945286},1,Fail,False,False,False,False,False,False
1,{3414945286},2,Win,True,True,True,True,True,True
0,{3414945300},1,Win,True,True,True,False,False,True
1,{3414945300},2,Fail,False,False,False,False,True,False
0,{3414945302},1,Win,True,True,True,True,True,True
1,{3414945302},2,Fail,False,False,False,False,False,False
0,{3414945312},1,Win,False,True,True,True,False,False
1,{3414945312},2,Fail,True,False,False,False,True,True
0,{3414945313},1,Fail,True,False,True,True,True,False
1,{3414945313},2,Win,False,True,False,False,False,True
0,{3414945328},1,Fail,False,False,False,True,False,True
1,{3414945328},2,Win,True,True,True,False,True,False
0,{3414945335},1,Win,True,True,True,False,True,False
1,{3414945335},2,Fail,False,False,False,False,False,True
0,{3414945345},1,Win,True,True,True,False,True,True
1,{3414945345},2,Fail,False,False,False,False,False,False
0,{3414945346},1,Win,False,True,False,True,False,True
1,{3414945346},2,Fail,True,False,True,False,True,False
0,{3414945347},1,Win,False,True,False,True,False,False
1,{3414945347},2,Fail,True,False,False,False,True,True
0,{3414945349},1,Win,True,True,True,True,True,False
1,{3414945349},2,Fail,False,False,False,False,False,False
0,{3414945350},1,Win,False,False,True,True,False,False
1,{3414945350},2,Fail,True,True,False,False,True,True
0,{3414945353},1,Win,True,True,False,False,False,True
1,{3414945353},2,Fail,False,False,False,False,True,False
0,{3414945367},1,Win,True,False,True,True,True,False
1,{3414945367},2,Fail,False,True,False,False,False,True
0,{3414945390},1,Win,False,False,True,False,True,False
1,{3414945390},2,Fail,True,True,False,False,False,False
0,{3414945402},1,Fail,True,False,False,False,True,True
1,{3414945402},2,Win,False,True,True,True,False,False
0,{3414945405},1,Win,True,False,False,True,True,False
1,{3414945405},2,Fail,False,True,True,False,False,True
0,{3414945408},1,Win,True,False,True,False,False,True
1,{3414945408},2,Fail,False,True,False,False,True,False
0,{3414945414},1,Fail,False,False,False,False,False,False
1,{3414945414},2,Win,True,True,False,False,True,True
0,{3414945415},1,Fail,True,False,False,False,False,False
1,{3414945415},2,Win,False,True,True,True,True,False
0,{3414945416},1,Win,True,True,True,True,False,False
1,{3414945416},2,Fail,False,False,False,False,True,True
0,{3414945424},1,Win,True,True,False,False,True,True
1,{3414945424},2,Fail,False,False,False,False,False,False
0,{3414945425},1,Win,True,False,False,True,False,False
1,{3414945425},2,Fail,False,True,True,False,True,True
0,{3414945428},1,Win,True,True,True,False,True,True
1,{3414945428},2,Fail,False,False,False,False,False,False
0,{3414945433},1,Win,True,True,True,False,True,True
1,{3414945433},2,Fail,False,False,False,True,False,False
0,{3414945446},1,Fail,False,False,False,False,False,False
1,{3414945446},2,Win,True,True,True,False,True,True
0,{3414945450},1,Fail,False,False,False,False,True,True
1,{3414945450},2,Win,True,True,True,False,False,False
0,{3414945470},1,Win,False,False,False,False,False,False
1,{3414945470},2,Fail,True,False,False,False,False,False
0,{3414945473},1,Win,False,True,True,False,True,True
1,{3414945473},2,Fail,True,False,False,False,False,False
0,{3414945484},1,Win,True,True,False,False,True,False
1,{3414945484},2,Fail,False,False,False,False,False,True
0,{3414945508},1,Fail,True,False,False,False,True,False
1,{3414945508},2,Win,False,True,True,True,False,True
0,{3414945509},1,Fail,False,False,False,False,False,False
1,{3414945509},2,Win,True,True,True,False,True,True
0,{3414945511},1,Win,True,False,True,True,False,False
1,{3414945511},2,Fail,False,True,False,False,True,True
0,{3414945539},1,Fail,True,True,False,False,True,True
1,{3414945539},2,Win,False,False,True,True,False,False
0,{3414945540},1,Win,True,True,False,False,True,True
1,{3414945540},2,Fail,False,False,False,False,False,False
0,{3414945546},1,Win,True,True,False,False,False,False
1,{3414945546},2,Fail,False,False,False,False,True,True
0,{3414945562},1,Win,True,True,True,False,True,True
1,{3414945562},2,Fail,False,False,False,False,False,False
0,{3414945568},1,Win,False,False,True,False,True,True
1,{3414945568},2,Fail,True,True,False,False,False,False
0,{3414945586},1,Win,False,True,True,True,False,True
1,{3414945586},2,Fail,True,False,False,False,True,False
0,{3414945591},1,Win,True,True,True,False,False,True
1,{3414945591},2,Fail,False,False,False,False,True,False
0,{3414945593},1,Fail,True,False,False,False,True,False
1,{3414945593},2,Win,False,True,True,True,False,True
0,{3414945594},1,Win,False,True,True,True,False,True
1,{3414945594},2,Fail,True,False,False,False,True,False
0,{3414945599},1,Win,False,True,True,True,True,True
